,0,Possible labels
20530,6967755086daa7dda87b4e63ac2c1409,0
20531,69689ec22567a68bca60989fdc689f6c,1
20532,696b5476204b1ccb997f037ab6e4522f,0
20533,696ca5e079e26d6ebe387eb134542e57,0
20534,696ff2d0b99866e4e3740828dc5aef8e,0
20535,69710df7e07ed6fd8853de3ce7f33a6c,1
20536,69737430907842eb50113bd498696d5b,1
20537,6975f8f1378a03bae25e793329c0d65d,0
20538,69766d391c5c5411b4c05e404c0b498a,0
20539,6976b4fc59f95bf8feafffb1b883459f,0
20540,697828d0d21a4c36a10173320efa5f30,0
20541,69783ac9dd645a07ae9f3cefed333433,1
20542,69784d9b6dcf282acdb4978fc23d7754,0
20543,6978aea27f17a2f586638565e41cec89,0
20544,69793bd6d45797f4fbfd9c43f0007c78,0
20545,6979a55cc160c22f298f903edddea0cc,0
20546,697a17d464476e2c17d212d1ec032262,1
20547,697b8f6f5d0b08bfc10252467977f1b6,1
20548,697c432cc13268f50ad91d181c796162,0
20549,697c4576529284e6efcf03247c3a4dbf,1
20550,697ca23a3cce5aa78d3a002e250e8bd1,0
20551,697dfb0d264dac4a6b2dafc0ba98af91,0
20552,6983e48b2d8f950be61d30c6c20477a7,0
20553,6985634362aa832b1510d56579224678,0
20554,6986dbbeb4c2ed62b373e5a5990ff812,0
20555,6988a239785372d42bc52446c4ef946d,0
20556,6989f527f8b3e2f33df92d585e23378b,0
20557,698ad8eef1fc6f339cdd5f6724ee71c7,0
20558,698bbec6e0c773b882309cbb84c37d8c,0
20559,698da84843b6ba0c53748f5824ba5226,0
20560,69904b814271bf3dd9cf12f7e52d1c36,1
20561,6990d76e7286431aee11b9d05fc72d73,0
20562,69979eace75978a253d070aaf4805526,0
20563,69991ef6c4992f002ca3adc041156aad,1
20564,699afdbb3701eeb7064e9090a4e502e1,0
20565,699c0b563dd61724fd39e597a4ef5305,0
20566,699ce3962d3d5bd0fe4471e35fec2657,1
20567,699e7006f004d6294fa07eb0525dc798,0
20568,699fe8fa2b88affe40359b36d6dad93d,1
20569,69a09abe178c95a634d990aef577f3b6,1
20570,69a0b6dc614e2a03927ae035b7ce1959,0
20571,69a27e1fcc4be6647e353363d25d432e,1
20572,69a367ce9ece8a160ceb76e9f6bbbfe0,0
20573,69a44542932aba3a989203a252dcd227,1
20574,69a94ecbad657091bc465bfbb07a6f23,0
20575,69a993992d8af9a49ed62fd3094764ed,1
20576,69ab7fef235518cae6f0d0912078ba79,0
20577,69ac5439669cbc2391d3ca5a0eeb0271,0
20578,69ac80481ea138480192caf1c1baca2b,0
20579,69ae9aab3b7aa8a1718a31f1751685a1,0
20580,69b040903cbcc945b0111ef7c2b50f5a,0
20581,69b2e3d1ec1322da42bb29970440182e,0
20582,69b3ed240c6bee72ce805a5d5249f7b8,0
20583,69b6d19285b0710da9d2c1796f02abf9,1
20584,69b80f2f59da743cf2f331fab62a8776,0
20585,69b99f02044c9f20d5c4676fbb8ff644,1
20586,69bbd801dccd208b21842bcd52c4810b,0
20587,69bbf5ca6544828015de39dde6717d00,1
20588,69bdd5faf7b8db458e94781f04fa2e24,0
20589,69c10654362f524f89cd7ed96bfd2deb,0
20590,69c18218d9a86b96d0fd3b17cc263637,1
20591,69c1a8b3b9c3a7a9c171cc99a0827b46,0
20592,69c3a1445a10cc13dbf749465e2453fc,1
20593,69c3de71f87a1394a53bbf76781417a5,0
20594,69c7554cc6afb41e178bb93b15cb1ac9,1
20595,69c78a725ecfac963f24578e461af7a5,0
20596,69c84c8bae0be5e8fa620f44ed4ef16e,1
20597,69c93128afeb33110d830ed9e533023b,0
20598,69cade68528e9d8b4464dba93b5170cb,0
20599,69ccbe5115089c94e3e4797b293c84bd,0
20600,69cebdbc038c530f047a5b994b4b935d,0
20601,69d076130201fa5d64c1a3409cb2b187,0
20602,69d078f77b6f8643c55b76f0b22000f3,0
20603,69d0872888c9f4c388f29c132a357343,0
20604,69d57b0c977f287490bd24a761813e2d,0
20605,69d6965a2678d75672c587a5f18f684a,1
20606,69d8c430caccfac77ae0c5bf0188407f,0
20607,69d8e0394efe4ca92e64ab6a5c6112e5,1
20608,69da54261aa7bb88a492ec829a6ccc13,0
20609,69db1d7530f7f589626bb69bd9f2082d,1
20610,69db22f0462fe7f6a4fac9c4c72e816f,0
20611,69dd330577e04b8070807fdf0431cac2,0
20612,69dd6899ed91363175280f95eb80bceb,0
20613,69dffeab8aea33c57d33789411950609,1
20614,69e1b3b94ef505978a44531f0091e9bd,0
20615,69e214e8912b4d359711e27a49c18d62,0
20616,69e49f68fd03086a756fc541942fe583,1
20617,69e66802a860c756ebd835c139a89843,0
20618,69e8ca3ade06dfd040cc24ffa42f124c,0
20619,69ea10cbc475be17205d3d5a01309b73,0
20620,69ea2fdd0487fe0b9440bd1ea4037564,0
20621,69ea453a28dd41cdc30e9da1b71b8f2d,0
20622,69ea5f2b17274acdf78a1fa3294c0357,0
20623,69eb64c1606e4d5a07584ac32d0810ef,0
20624,69ec309611378805dcfac2dcb8d0dfc5,0
20625,69ec7dd244953e4c34a26d5fc67deda7,0
20626,69f13b1a6f49aa40f2ba40658928abb8,0
20627,69f1461597e6ee9e2277508afe29a859,0
20628,69f185231992c32245c3060af29a4621,0
20629,69f1e54ca5f57f52d486cd2407ad2178,0
20630,69f26cb83c46d25aedfa0b94019b653a,0
20631,69f3b3ec91e5f89ab024df5faaaf7ab3,1
20632,69f44ad3901fbdd4b7ae2ad08a930f02,0
20633,69f46b392a0653e69642a360bccddcec,0
20634,69f92cfdf61aeece21f54aaab779e1aa,0
20635,69fb352e27687db857ecd233a1b221dc,1
20636,69fceac2bd0fb61e018ccefec3d28183,0
20637,69fd5d01ccfcad709dce8f40bc9b3f3b,1
20638,69ff87172fa07e135740cc45b7d74c03,0
20639,6a0007165c9bb61dc3518982e39d6ed3,0
20640,6a005ec9524620f8f4a3027b772d21b4,0
20641,6a00909b9dea32e432ac12a4a6664b67,0
20642,6a0200b71b30991bc3c27cbcb5d49ed9,0
20643,6a02437d36174038ff4714b3bbc3eaa4,0
20644,6a035b81170182fc115bcaae013fe0d6,0
20645,6a037b0b29cbdce9becce2ea95bd49eb,1
20646,6a039a244897291f5229651562a4ac5a,1
20647,6a03b10cc7ee2e184e9898167a557fe5,0
20648,6a0429713e9fa78d8b6961618b8b82ce,1
20649,6a05cdc64089a45b3aa69a719e1cd26a,0
20650,6a05e754b4559303df3685f3c5bee85d,0
20651,6a0766cf11d5963932067b8d18cdf744,0
20652,6a08099ecd50f76090701211d6d1bea7,0
20653,6a08710c5b132c72ab6c100fe7f981ca,0
20654,6a0aae01e39b1d2d620c0ff1d058f210,0
20655,6a0b7a9218a7b054d967774d4dbe5f1c,0
20656,6a0e4f2a8cc01c7c49e2d4496df63871,0
20657,6a0f9bc4d254e4e468be8c8e74f7feaf,0
20658,6a10872f98fbe7d3236ab938896912e9,0
20659,6a1098653336d48d51fce8a87152d85a,0
20660,6a10c6c1242567a7ca0419410f6140a3,0
20661,6a11176d2d648bb17dd705e84472858e,0
20662,6a160a024ad21f89fd2aa6e693d42b1d,1
20663,6a171fc9ecd530510d53abe567a2425b,1
20664,6a1786dbbf02cb6f622f9b7f8435c7ca,0
20665,6a195e12ccda88793e4484f39ff7141c,0
20666,6a1e3bfd92a38df2c383b1a9f86bf345,0
20667,6a1f025ef62b535c5ce9d5a785c4da75,1
20668,6a200ed7ea9af424f8c36919eb639f1a,0
20669,6a20a3cff273a4bbebbe068a717f03ee,0
20670,6a20e27809b31368c31c9c5abbd44a69,0
20671,6a215bd15b612939ecaa03d448cabd0e,1
20672,6a2161a0af42ebf81063acb1eaca1904,1
20673,6a21855f1572b4674eba4629731e8d1d,1
20674,6a23395a5dc8ec868abe379d16ab8e28,1
20675,6a237de12b8f119cbc29aa3377945069,0
20676,6a23c3a0beb47935cd3f0ef514691866,0
20677,6a252e872e34b61eca4c0e3977cc3683,0
20678,6a2558986a12b47a1d1159ac04fcb139,0
20679,6a25f599231797645ff62019c19ac14d,0
20680,6a270e49a9fa7bd9a8b2e447c3e61c44,0
20681,6a27f879682a78e095c68066c5eb02d2,1
20682,6a2abd88a0d183fdb2cf4f2c0728f367,0
20683,6a2db190a4cfd1a5202ec5505a824750,1
20684,6a2e8430b4444f56f4cad154a8835f1a,0
20685,6a2f326195d12c1ed2a07fa860cf729b,1
20686,6a30a061e1cf8b61a3ffe16e16813d3f,0
20687,6a30bc6801c31255fcc6040084a91b19,1
20688,6a317bfc152ea89573cdb5bdb09f84c3,1
20689,6a337dae16059b1f88a2dafbf5169163,1
20690,6a35bc98d15991bd3376e59f8e041f02,0
20691,6a36b3669cfbc63b5ee4d4a40ece2ee9,0
20692,6a37d19cd1fd9696dc4884dc3270a1fb,0
20693,6a394f39dcbb044e2020ce09fdf752b1,0
20694,6a3cfc429d6a29672a046b28e5cabbff,1
20695,6a423b8ffad345e2841429580e30328e,1
20696,6a429f69d8114aae1b85ce95d2fa75fe,0
20697,6a444019b5cdc6edd15f2f15c10182cd,0
20698,6a45c3efffac400fac9582412f030e14,1
20699,6a47afd6e8e5588a5c4ad39723b03b2d,0
20700,6a4ad50d6855c5e3ad4e67d6fcd8e048,1
20701,6a4c7c36fd083b2434a956021f0e7849,0
20702,6a4de40633c60da57e32adc0e0b959ef,0
20703,6a4fba41ff94d825e91cb4d2bf5843d0,1
20704,6a4fc96703c9a8455ce7a3c691a0017d,1
20705,6a5087d9edc9bbefa8c5a58cca6f1d18,0
20706,6a50d9b93ab9a9a10f10789d8d60519d,1
20707,6a53306d37745b19ed8e5f7ef13662f9,0
20708,6a5346ca99100a27b3d243b46478bfba,0
20709,6a5355659f99cb7011dd1cd7d2120f13,1
20710,6a56c5d31a2a97abe1274bada0e9de94,0
20711,6a56c71b83b819ecaf5caad527122fc2,0
20712,6a5f6fb6b0ebec78cff3e01eaa26a151,0
20713,6a64e75f3a1ffdaba5e0867a57f76890,1
20714,6a65340344b6d5c5b0bc990eacd232d5,1
20715,6a6557dfad0e8d430e7e2abfd9adb000,0
20716,6a65c0ae622ce795dbf583d9e6b3e67a,1
20717,6a65c7353bd89c7d76874c760b334ffc,0
20718,6a6661d9c5af4b262263c6d05e521d9e,1
20719,6a67b627a30f56da630a70c74f18779f,0
20720,6a6a3415d6e4a78082bf5610ff31858d,0
20721,6a6adbc523db403361d23cd82b1a46e5,0
20722,6a6ae1958d02be56fecd01328b2ed7c4,0
20723,6a6c2f65c96dda25de64c5dbdaaa590d,0
20724,6a6d6cf63a5054fe7adc9cd5be66c7ed,0
20725,6a6d7b2c71a7ee510179639428997fca,0
20726,6a6de040946d19bf1ff649ffd7ff4b9d,1
20727,6a726e9d6e2712c0bc744a63846db01c,0
20728,6a72769750f56f19dcbc5e82e4680ccf,0
20729,6a73016d3336d2d1273c62b934dacb8d,0
20730,6a73b67982e4fe747e9a71c50e4b413c,1
20731,6a74c14bac2e7fbf102135951ca0a591,1
20732,6a761c12542c85f4d20377bf4b6baf7a,0
20733,6a76b0d0c5e40aea644381c09e02b8e0,1
20734,6a777327ee76b5e21be970a936be1efe,1
20735,6a77a5eb2043b92616ccd259ae226b97,1
20736,6a78504f3a7d14e9077707698f1eb0b0,0
20737,6a796b70a5d119f0750ea231d1fa72e8,1
20738,6a7a136a3ffc430b7286485f88c408c6,0
20739,6a7a45215f6fc2e5ee3be7ed0486d160,0
20740,6a7bf72e2053da636a115287e0e5ffd9,0
20741,6a7dfabde146dbcc6761565a6e38b9b4,1
20742,6a7ef85698edffa992002f8dff46c82e,0
20743,6a800e14024284ad3bbfcf359c0a0403,0
20744,6a828c38b627e0543ca438f2c654ab4a,0
20745,6a83717b84bd7de7a5a118ca5dd61614,0
20746,6a837c1ba91bea9e5b8faca590181d52,0
20747,6a842735d6d8810b0b11ebcdee982ce8,0
20748,6a85524872c8b1f784de628583b86891,0
20749,6a8722e6bc41ff4d9c734a8723d27ef9,1
20750,6a877783888178704d5662a27601b5e4,0
20751,6a879d66b9805de2b7fbf95abd56ee63,0
20752,6a8a2d75a176ed49e2f6c10281164962,1
20753,6a8aa7853a0ac45674847c4b45cbbd5e,1
20754,6a8bfd170385fe36fd937dcabaa06014,0
20755,6a8f7f18b7b6daa80ec4927d2b6f639e,1
20756,6a917aba9ecd9405806e8ff045277492,0
20757,6a92b16e3eee3d0068393e4882294a42,0
20758,6a9338477a00163ba18fdb68b3933289,1
20759,6a954ddbd648df9298490ba94f0f5bac,1
20760,6a95ff9ccaf41149495505b957f35ac7,0
20761,6a97d9594c9397e3d179c59d70ed28b1,0
20762,6a985ffa1459ca5c1baed3a7b8fc9aeb,0
20763,6a9978f17d29ad9dfc5f847c499aa9d9,1
20764,6a99878441768d401c93cf4768b84061,0
20765,6a9d4c5b73c74772257a200411050bcb,0
20766,6a9d63cfa71df7760dc8fbe8f94bef5e,0
20767,6a9eb27501247f127f5b0d6887693a5d,0
20768,6aa1d3c8074dade5d92abc454bf95b9c,1
20769,6aa22ca4a7b489b138c5bda93b3cfe55,0
20770,6aa2b788b83bb6bc437c7898efd3c50b,0
20771,6aa39f01201e02cfa65afc799eae0766,0
20772,6aa51c3e4973f73c43ba8e364e6fd583,0
20773,6aa58b211786e45c0d2b6752e35184ec,0
20774,6aa764d7bdb283f650397ae0910aaab4,1
20775,6aa988dae9dfd34a5bfa90b1da32e026,0
20776,6aaa69ca496dad5f6a49b7351ac95fd3,0
20777,6aace53f26e5928b52c4382c3268ee04,0
20778,6aad9293ae0e1dc97b503f3fe22d2a5a,0
20779,6aaea185ea71a75b2877de807ff9bb8f,0
20780,6ab13e2c93b24a14c56d6aca466110c7,1
20781,6ab18edc271bdbf6cc7179361b06533a,0
20782,6ab2109fa584787b3a34726585bde275,0
20783,6ab26278b630c201deeb53c52cf96d15,1
20784,6ab298e16cd03088043062131798540a,0
20785,6ab66e5c1fa3f7c733e11dfb760e40af,0
20786,6ab71a77ec0fdc36973a12083ca4f3dc,0
20787,6ab805442db35c4b089ee58d0d14767f,0
20788,6ab97e9cca87a1e648f0252be19f9e8b,1
20789,6ab9f05df6383e8a43eb9ec19b759103,0
20790,6abb4ef5aa19084271667b670948601f,0
20791,6abbbc7ea48c78a90bca8252bb28810b,1
20792,6abbe3b3209183258e1c8fc28cac09c9,0
20793,6ac19cd33ed0c40e243e3d37a11fb8a6,1
20794,6ac43ee959d0acb6250c26ca7de6824d,0
20795,6ac75e954380aedf856932dd4da5ac25,0
20796,6ac818a38b2f0dd10fbbb7be68e70eec,0
20797,6acb0cf8f08fb51197ef5b24979c5bdd,0
20798,6acb8d533e7e4332e942b18f17d67563,0
20799,6ace041d6ad22ca3e15162e46769e94e,0
20800,6acec99fd88172d03f0a32cdcf26363a,0
20801,6acfa4b2856dcb076fb800dcf1f76bbb,0
20802,6ad1b3ca5750a9ca07a3320abb7c8aae,0
20803,6ad21a27709b82731e991cc90b8be030,1
20804,6ad43d02a89e3be134459f146a63cc57,0
20805,6ad5a83d98a2fdcf39d10dfde1da6713,0
20806,6ad654ca78da756f468ef810f08cebaa,0
20807,6ad745248e3aad46accd5eb755e0300a,0
20808,6ad867e03c40fa0407db2a414ca266d1,1
20809,6ad9d3ec9af500329df354daa7fab4ce,0
20810,6ada8e5f82c3dcd7bcb05576b67a86ef,1
20811,6adbe32637e758d2a50f3775fc466794,0
20812,6adec31fddbc9fb725c74a45cfcfe5c1,1
20813,6ae100ed626e16f883ade209f2d905bc,0
20814,6ae16db8ff2b54bf1129d2ff1603c10c,0
20815,6ae1c0dbc79b3e8c7ec2acb41b42f19b,0
20816,6ae1d3d41f76e616337831d137147725,1
20817,6ae233e6c5ff48fab057ebcdc65a0f7f,0
20818,6ae2a02415acf986f83b1453bbe4ab90,1
20819,6ae30ef2ee7d129bd0a164de23a3635b,0
20820,6ae37340b2f33fca9d25a11f2c050a4f,0
20821,6ae43f46e80ed947b3ed9df4e620ff0e,0
20822,6ae66068c27805172984372f4d5364b5,0
20823,6ae6e0958a8a41ad92196e86078a9c1f,0
20824,6ae728a51093c78778931b4651c9a479,0
20825,6ae80bb334e0af7ae9f217ef029b54a1,0
20826,6aeba713fda2ebd69ae21108182e9d1c,0
20827,6aecc2eabe3d504b022a9a873b5ce17d,0
20828,6aedfb1e409c6018b3384e3a9a512621,1
20829,6af1b4f65eb781f617c1c744b860a467,0
20830,6af6848f9692a7bf220a35e78a55be37,0
20831,6af69e65bb5172859f2f1602e8ae29d8,0
20832,6af805f76fe1db0bd58e092ce99143ff,1
20833,6af965198509f21d7f96870de5189bf0,1
20834,6afae3db1998325bb871a1ae295390e9,0
20835,6afc9eaa6b18eb1fad19d8e2d06d796a,0
20836,6b01d9eaec62ef4fd81608244b22944a,0
20837,6b03cfd3f1796868e4b0db95523a9837,0
20838,6b042f1af2d9deee71a2721d4e8f407a,1
20839,6b051617f83414e901608d35c5b93302,0
20840,6b0589c4693064b50eff52cc52eb7488,0
20841,6b0660bfa1efb37119664443e9e4d5f7,1
20842,6b06a61ae62fab44d3e3c9235b37c863,0
20843,6b073ed1b2a687399243756e97be6863,0
20844,6b096a52e9f4302b2a7e8533b6e380fe,1
20845,6b09fa2b33c75a87d4165eb54c4530f3,0
20846,6b0c16f7fd1f0c1b8ab30599d9bd5b2d,0
20847,6b0cecfd925fcc15101a1a66774ebadb,1
20848,6b0df3571c38e6974bfc002659b048cf,0
20849,6b0f03468b102ad73b4017a91acc51f4,0
20850,6b0f1e9e5b50904f05cb8789c487b09f,1
20851,6b11416f653aed2ff491f6701b645367,0
20852,6b12c968f5f8e788265faf3d33456155,1
20853,6b132c2d2ef7572e0dffebfebeaef468,0
20854,6b13d2d3d6b256cda6a47c4d125cc47e,1
20855,6b145f93af00d393f79bc9eb173e35c7,0
20856,6b14a21a23a3b419576b07d8f1ae5729,0
20857,6b1543388aa08e71a9d16a393cb78aea,0
20858,6b16f65732c08612c305fd3f451b8970,0
20859,6b1866706b8603e2ccc26a1d675360d3,0
20860,6b18ed4a56e0b9d086dc07c8242abe24,0
20861,6b19801a8217f141d6b2f7e12ec9ec1b,1
20862,6b1a5b52ff8fd29bb50ae600dd295be8,0
20863,6b1a6f2aa148c8c2953fe83ab45fafe3,0
20864,6b1ac75095cbc53692012bf068089c02,0
20865,6b1c5006ad2309e8a78a545e74c7be40,0
20866,6b1c72fc30af9b75aae5a7c98c7e19f4,1
20867,6b1f13cf6651065d05e0b7846377d2cc,1
20868,6b23165a5ef8ced4909bcb8bb156dacf,0
20869,6b23626db6088c15965c9cbc2545d6e8,0
20870,6b2429c175cd432daf714fe580a7a82c,0
20871,6b266e351841b44a19c7790089ab188d,0
20872,6b2a1ffd5835c1c5e8e574474c9988a4,1
20873,6b2a5cfa21559e5b49e89fe07dcf9e21,0
20874,6b2a6e074ab5624a19c317595cd4889d,1
20875,6b32f6486df82f516a89ee497708c1b2,0
20876,6b338c37fbed2e36216464eab758edd4,0
20877,6b340eec59eecb353be702ea71569905,1
20878,6b3817ea5223b68a215100295c625344,0
20879,6b398bdfbb9f062807f6662b74a7b357,1
20880,6b3b57e66f660dd05c05e30f21974f06,0
20881,6b3bb17f59f46538c942528b833efa69,0
20882,6b431a334e1c5f51c290ad32c66428df,1
20883,6b43db57a9e704c14be631f8c412eebf,0
20884,6b4464152ff07c2d937e5b0388bd1147,0
20885,6b45a4b3aaf65eb4a520fafa03a1af36,0
20886,6b4616dd38413120916551647d1c4977,0
20887,6b475c51b96673c1f1a336b0d840bded,0
20888,6b48661309f94305e005cac6b28364fa,0
20889,6b4a1d0141d12ecce4fbd3c6ea89678e,0
20890,6b4a4aae079cdba57465d212b9d5bf6b,1
20891,6b4a9595c07482f68cfc8a6b9b10213b,0
20892,6b4aeab7cb924cc6939c8e0bcf9b58cf,0
20893,6b4b01f0d51c3b340eafba47f546ccca,0
20894,6b4cbebbbaeaeca3e294963f85a74dd7,1
20895,6b4cd2edfe552d388a79b1a8ec1a7ecf,0
20896,6b4cd9f2800c650ee725827d6b36158d,0
20897,6b4d2348637ad652a014e944cbec3330,0
20898,6b51273b30dc10d3fe86a6a2edf16a2b,0
20899,6b52deace369bb2cc749ce3b0e346d5e,1
20900,6b538983e1a2ff425837daf8e1373ef2,0
20901,6b553e887d460387d1f8595014ab629d,0
20902,6b5635a4e78f202d122a5a4ebd0ecba6,1
20903,6b57dc49069b1c19d729235f3abc6135,0
20904,6b58973bdaa7f29cf7a590f000cbc026,0
20905,6b58a29359bf50df7cff8d77229a6402,0
20906,6b5bd8d495906d367e6adfb887c7ba72,1
20907,6b5ed25096ae16e54203dc42f18e1e61,0
20908,6b6065ff623c29f863cc23261c454f2d,0
20909,6b618646eeea4dd3e7ba2ec4e7abde43,1
20910,6b620daf352d86eb233c80fcdad6c18d,1
20911,6b62ccb229db72155159a40b4acc336d,1
20912,6b63a08e91c9213459a2f4879f0f4a90,0
20913,6b648f14903eb330f4df9e7a937caf40,0
20914,6b649d87edeb19f826766cc8ed39a7b2,0
20915,6b653ad4db9beaa17eea4ec74ea8a455,0
20916,6b66b4f54d5378ab4ff119f36c82ab14,1
20917,6b67a04bbbf95766b536b2ab1107bb46,1
20918,6b682efb078d5edd7881cb65d169875f,1
20919,6b683ca697757942115c3158ba7dfdb9,0
20920,6b689a6515626ec4ad980abb7f4b9c14,0
20921,6b6c4ef81b95c57cef9aa803df35e5d8,0
20922,6b6c7c585987e31d12b2e3c40ab8860c,1
20923,6b6d3d8a9303c8e89993e8e3a472b6c7,1
20924,6b6e9741cfdacc0be5bbefcd6d44ace0,1
20925,6b6f4d53f54270f748a2b440b3757557,1
20926,6b6fdd7fc9c3098cbaae5b0b44ed5cc7,0
20927,6b7026c4eb55043a9e228e49d1368f6d,0
20928,6b7113f10c2774c465a651a57050b68e,0
20929,6b74ea1772cb52c78f93807584337824,0
20930,6b750548d0eab075ad4916b3a2872a4b,0
20931,6b793f85e4c47f00d1671de2faa45b68,0
20932,6b7b3f30f953beabb90cb4ac0ebc4f52,0
20933,6b7cee59025fac55f8c03f33a8377529,0
20934,6b7d51ee9318446b5bd5a9a332eaab3a,1
20935,6b7e62df5f571a8c485205c035efa0da,1
20936,6b7eaaf7b1b056157a9280a8f03826d0,1
20937,6b82644fb6e048667624c539f2d01cf2,0
20938,6b82b3d3e4c4071e9a9788975974c70a,1
20939,6b82f579f53eb20511f20497557650ae,1
20940,6b8544fccf95be3c541ece094a058780,0
20941,6b873203dde252a518b9160a4850f830,0
20942,6b882908274148358509d543f4622fd0,0
20943,6b894183ce312ad1f7b9680cf491a053,0
20944,6b8b0426cde2205b6ee669bfa1446826,0
20945,6b8d345643131b3f8a18d04a8295db86,0
20946,6b8d9f74b5686699e24bd628a08283bc,0
20947,6b8fbd0a70438a9c6c3582e357f393fa,0
20948,6b8fce82124772e9aafbff59120c0514,1
20949,6b90c1a44f172e7c9f793da0545df23d,0
20950,6b90df885b49d278cb4279a60a34f2e3,0
20951,6b92d8d72e20b04d08660586894bda59,1
20952,6b93ee6500e51b4462807ac5846e7550,0
20953,6b93f7589121f858231164255b62401b,1
20954,6b956611c1080e7ef7c0f1f26260e82d,0
20955,6b958af9af4b8c7a936ac5554a51e31b,0
20956,6b95a6f30de2374e2de48a70f2adca40,0
20957,6b9bdb01bdc6e689522adadb82d74763,1
20958,6ba009e280e9255c7064e4b01959746b,0
20959,6ba0548082698449143de3fdc26c6108,1
20960,6ba0841972174be8bb28929fef93fa30,1
20961,6ba2c92436fba777ea9a34a2b882c636,0
20962,6ba36b82d54bf6564013464b3e37b2ca,0
20963,6ba42d8f96704c49eace62c0f3b76c1e,1
20964,6ba460133c8ae398979919549b16abec,0
20965,6ba4e55232b544800398f0eac66fe030,0
20966,6ba54c3717756a876f811833ffb2d5be,0
20967,6ba59c6151caa4a66d5a92686032ae4f,1
20968,6ba7d76d0e9bba084e768d993d10b78f,1
20969,6ba8466f56e9e92a8128213de4bfff18,0
20970,6ba8aa91fd2939ae9479aacd1a51b073,1
20971,6ba9395eb200c07f0863ba7656c1b8ea,1
20972,6ba9b2945e5f8389831e733e43d1f3ef,0
20973,6ba9fa7054aa5f2425acd8eac0011965,1
20974,6baae7d72ebbf37c8970f68ce4a06084,1
20975,6bacf2e0ce387183a41fb6aa18641ced,0
20976,6bae0bfc2990c625faf15947189fd81f,0
20977,6bb06d10d15cd5b8f58d0f02a9c48cd9,0
20978,6bb1033558c92bb0d04d0590816da078,0
20979,6bb32dab46e3c4a2eb9dd8f2f0bfe06a,0
20980,6bb33054d1b29fafb2e3a01032ae9291,0
20981,6bb3ed83b3b89a7b7f63775105fbc252,0
20982,6bb5f4cb6480920afa2ef708f4edef65,0
20983,6bb6a2de498fd75392e43eac7064efda,0
20984,6bb700289f52db5c3bb8c758da02fe02,0
20985,6bb70bca70ece48e0dcc2749eb0937b1,0
20986,6bbb65adac75f2078b46b978f85c9625,1
20987,6bbd54bfa532edca40026bbec0637993,0
20988,6bbe98d132efb82cd5fab33f68d18178,0
20989,6bbf42f44d06bfaed5ae77c0e9f04454,0
20990,6bc0d262cc01c939c0a6f9fbbf54622c,1
20991,6bc18b20c6d03b4ce2ce4a2d99b9a0e6,0
20992,6bc1ca03b33df37a084391845c8be218,0
20993,6bc2047f81b50abb5fe26da3fc7d5fc5,0
20994,6bc270629a7528ad9bce8a7a41d9b7eb,1
20995,6bc319c1c9d2e74e3334793d8699d35d,1
20996,6bc45642d197366471d84db23457e545,0
20997,6bc6283333360bc971f16bf0f58cbccb,0
20998,6bc652857922ef0a445d7429694973ec,1
20999,6bc6733e6085f50e271405a90742c25b,1
21000,6bc87de1739289b47d31c0fd053e7155,0
21001,6bc89c09838dd4e0ad083d2b00e2745f,0
21002,6bc9cced46149572020826230dead13f,0
21003,6bca3ac43ea016eb3805a227301f6f64,1
21004,6bcbdb59b6a47be1b9aed6c0d35393f0,0
21005,6bcf0bd06344fd32b85cbc3f49c21444,0
21006,6bcf86304e70b2d124216ab4d35bd26e,0
21007,6bd0a440b2595c53dedf67aedd53c9a8,1
21008,6bd15555364a245bd44ba61fc6981f05,0
21009,6bd1bb87fd3186625eb3302eab51fc23,0
21010,6bd257816e26c02b0e72228bdb4c0ce7,1
21011,6bd4b18947a5ba9d93b9fbc5d85bc935,1
21012,6bd583a0dcb9e3265976ef3b9d82a88e,1
21013,6bd8ed2dd3988a9ef4e271646c33c28a,1
21014,6bd98d575527de3843bc9740c019f5b1,1
21015,6bda92ff460aaa6557441f896062f511,0
21016,6bdaaa5f0e2cfe30e157be735a54bd60,1
21017,6bdbf7b25f722db79f98acc93e85580a,1
21018,6be0a28ff81019a617820a6132cd96fe,0
21019,6be33ceb90dd11c37656fa4df0ffac70,0
21020,6be47546ccdd6b082064264ea2c0bbd2,0
21021,6be49f247517ef1c98bcda46902fd9c7,1
21022,6be61bc01e96a6d0fb5a0ea16b245c9f,0
21023,6be7e0d86d77269dfeb6c20321fe1673,0
21024,6be85920b707df5617d3ad71bae1949d,0
21025,6beb552c1302f9a8931a663d84d0d361,1
21026,6bed73436bd40390b5003653cf79f51c,0
21027,6bed9b85a5c198fa90fd6a292ac033a0,1
21028,6bee6e13c0a88c62fbcc58e14b93dbff,0
21029,6bf10a23a1510a5e64431399be7ce7fd,0
21030,6bf2cd411e5c99b3933b286e36966fc3,0
21031,6bf2ec38009e7a3a3f3241462815b665,0
21032,6bf412e053df520b1f00a8949c7c727c,0
21033,6bf6551580bd553015358b8273084b9f,0
21034,6bf88a1414e2d3fbc2359baeb9677bac,0
21035,6bf8eb05d1f1891b8c4d05859d952eb8,0
21036,6bf98e458d15c1c94232ec249d228b72,1
21037,6bf9a0176ee2cb86af6b11e11e52ebd5,0
21038,6bfa7932fe33f433099e7fcb88d45ab8,0
21039,6bfa9ab36d6c100eeea3a90869b188ef,0
